pool_size,take_up,years,initial_capital_mult,subsidy_fraction_of_premium,subsidy_per_enrollee,member_contribution,initial_capital,psi,mc_se,mean_terminal_surplus,p05_terminal_surplus,income_per_enrollee
5000,Random,1,0.5,1.7,45750.800288435865,8571.47462433637,135805687.2819306,0.0,0.0,274877766.1679657,260118608.12048388,54322.274912772235
5000,Random,1,0.5,1.75,47096.41206162516,8571.47462433637,139169716.71490383,0.0,0.0,284297048.5802908,269537890.53280896,55667.88668596153
5000,Random,1,0.5,1.8,48442.02383481445,8571.47462433637,142533746.14787704,0.0,0.0,293716330.9926158,278957172.9451339,57013.49845915082
5000,Random,1,0.5,1.85,49787.635608003744,8571.47462433637,145897775.58085027,0.0,0.0,303135613.4049409,288376455.357459,58359.110232340114
5000,Random,1,0.5,1.9,51133.247381193025,8571.47462433637,149261805.01382348,0.0,0.0,312554895.8172658,297795737.7697839,59704.722005529395
5000,Random,1,0.5,1.95,52478.85915438232,8571.47462433637,152625834.44679672,0.0,0.0,321974178.2295909,307215020.182109,61050.33377871869
5000,Random,1,0.5,2.0,53824.47092757161,8571.47462433637,155989863.87976995,0.0,0.0,331393460.641916,316634302.5944341,62395.94555190798
5000,Random,1,0.5,2.05,55170.0827007609,8571.47462433637,159353893.31274316,0.0,0.0,340812743.054241,326053585.0067591,63741.55732509727
5000,Random,1,0.5,2.1,56515.69447395019,8571.47462433637,162717922.7457164,0.0,0.0,350232025.466566,335472867.41908413,65087.16909828656
5000,Random,1,0.5,2.15,57861.30624713947,8571.47462433637,166081952.1786896,0.0,0.0,359651307.878891,344892149.8314091,66432.78087147584
5000,Random,1,0.5,2.2,59206.918020328776,8571.47462433637,169445981.61166286,0.0,0.0,369070590.29121614,354311432.24373424,67778.39264466515
5000,Random,1,0.5,2.25,60552.52979351806,8571.47462433637,172810011.04463604,0.0,0.0,378489872.703541,363730714.6560591,69124.00441785442
5000,Random,1,0.5,2.3,61898.141566707345,8571.47462433637,176174040.4776093,0.0,0.0,387909155.1158661,373149997.06838423,70469.61619104372
5000,Random,1,0.5,2.35,63243.75333989664,8571.47462433637,179538069.9105825,0.0,0.0,397328437.5281911,382569279.48070925,71815.22796423301
5000,Random,1,0.5,2.4,64589.36511308593,8571.47462433637,182902099.34355575,0.0,0.0,406747719.94051623,391988561.89303434,73160.8397374223
5000,Random,1,0.5,2.45,65934.97688627522,8571.47462433637,186266128.776529,0.0,0.0,416167002.3528414,401407844.3053595,74506.4515106116
5000,Random,1,0.5,2.5,67280.58865946451,8571.47462433637,189630158.2095022,0.0,0.0,425586284.7651662,410827126.7176843,75852.06328380088
5000,Random,3,0.0,0.0,0.0,8571.47462433637,0.0,1.0,0.0,-200622417.7466663,-225244771.40073895,8571.47462433637
5000,Random,3,0.0,0.05,1345.6117731892903,8571.47462433637,0.0,1.0,0.0,-182456658.8086109,-207079012.46268356,9917.08639752566
5000,Random,3,0.0,0.1,2691.2235463785805,8571.47462433637,0.0,1.0,0.0,-164290899.87055546,-188913253.52462813,11262.69817071495
5000,Random,3,0.0,0.15,4036.8353195678706,8571.47462433637,0.0,1.0,0.0,-146125140.93250003,-170747494.5865727,12608.30994390424
5000,Random,3,0.0,0.2,5382.447092757161,8571.47462433637,0.0,1.0,0.0,-127959381.99444462,-152581735.6485173,13953.92171709353
5000,Random,3,0.0,0.25,6728.058865946451,8571.47462433637,0.0,1.0,0.0,-109793623.0563892,-134415976.71046185,15299.533490282822
5000,Random,3,0.0,0.3,8073.670639135741,8571.47462433637,0.0,1.0,0.0,-91627864.1183338,-116250217.77240644,16645.14526347211
5000,Random,3,0.0,0.35,9419.28241232503,8571.47462433637,0.0,1.0,0.0,-73462427.46067385,-98084458.83435099,17990.7570366614
5000,Random,3,0.0,0.4,10764.894185514322,8571.47462433637,0.0,0.9999,9.999499987498824e-05,-55314226.62773054,-79918699.89629565,19336.36880985069
5000,Random,3,0.0,0.45,12110.505958703612,8571.47462433637,0.0,0.9984,0.0003996798718975032,-37343088.92170607,-61754406.953674816,20681.980583039982
5000,Random,3,0.0,0.5,13456.117731892902,8571.47462433637,0.0,0.9497,0.002185632860294702,-20183321.87861706,-43652255.66947121,22027.592356229274
5000,Random,3,0.0,0.55,14801.729505082194,8571.47462433637,0.0,0.6836,0.00465071005331444,-3899232.50247594,-26437310.56702847,23373.204129418562
5000,Random,3,0.0,0.6,16147.341278271482,8571.47462433637,0.0,0.3211,0.004668991218668118,13626763.121165812,-12693606.85157569,24718.81590260785
5000,Random,3,0.0,0.65,17492.953051460772,8571.47462433637,0.0,0.099,0.0029866201633284403,33266495.297597352,-3757299.4331910387,26064.427675797142
5000,Random,3,0.0,0.7,18838.56482465006,8571.47462433637,0.0,0.0264,0.0016032167663793937,52743615.80024249,25962841.18532047,27410.03944898643
5000,Random,3,0.0,0.75,20184.176597839352,8571.47462433637,0.0,0.0059,0.000765845284636525,71580648.07932205,46971898.76849406,28755.651222175722
5000,Random,3,0.0,0.8,21529.788371028644,8571.47462433637,0.0,0.0008,0.0002827295527531567,89981401.09548828,65404939.69150949,30101.262995365014
5000,Random,3,0.0,0.85,22875.400144217932,8571.47462433637,0.0,0.0,0.0,108195484.2002758,83573130.54620315,31446.874768554302
5000,Random,3,0.0,0.9,24221.011917407224,8571.47462433637,0.0,0.0,0.0,126361243.13833125,101738889.4842586,32792.486541743594
5000,Random,3,0.0,0.95,25566.623690596512,8571.47462433637,0.0,0.0,0.0,144527002.07638666,119904648.422314,34138.09831493288
5000,Random,3,0.0,1.0,26912.235463785804,8571.47462433637,0.0,0.0,0.0,162692761.014442,138070407.36036932,35483.71008812217
5000,Random,3,0.0,1.05,28257.847236975096,8571.47462433637,0.0,0.0,0.0,180858519.95249757,156236166.2984249,36829.321861311466
5000,Random,3,0.0,1.1,29603.459010164388,8571.47462433637,0.0,0.0,0.0,199024278.89055297,174401925.2364803,38174.93363450076
5000,Random,3,0.0,1.15,30949.070783353673,8571.47462433637,0.0,0.0,0.0,217190037.82860824,192567684.17453557,39520.54540769004
5000,Random,3,0.0,1.2,32294.682556542964,8571.47462433637,0.0,0.0,0.0,235355796.76666373,210733443.1125911,40866.15718087934
5000,Random,3,0.0,1.25,33640.294329732256,8571.47462433637,0.0,0.0,0.0,253521555.70471913,228899202.05064648,42211.768954068626
5000,Random,3,0.0,1.3,34985.906102921545,8571.47462433637,0.0,0.0,0.0,271687314.6427746,247064960.98870188,43557.380727257914
5000,Random,3,0.0,1.35,36331.51787611084,8571.47462433637,0.0,0.0,0.0,289853073.58083,265230719.92675728,44902.99250044721
5000,Random,3,0.0,1.4,37677.12964930012,8571.47462433637,0.0,0.0,0.0,308018832.5188854,283396478.8648127,46248.60427363649
5000,Random,3,0.0,1.45,39022.74142248942,8571.47462433637,0.0,0.0,0.0,326184591.4569408,301562237.8028682,47594.216046825786
5000,Random,3,0.0,1.5,40368.353195678705,8571.47462433637,0.0,0.0,0.0,344350350.3949962,319727996.7409236,48939.827820015074
5000,Random,3,0.0,1.55,41713.964968868,8571.47462433637,0.0,0.0,0.0,362516109.3330517,337893755.678979,50285.43959320437
5000,Random,3,0.0,1.6,43059.57674205729,8571.47462433637,0.0,0.0,0.0,380681868.271107,356059514.6170344,51631.05136639366
5000,Random,3,0.0,1.65,44405.18851524658,8571.47462433637,0.0,0.0,0.0,398847627.2091625,374225273.5550898,52976.663139582946
5000,Random,3,0.0,1.7,45750.800288435865,8571.47462433637,0.0,0.0,0.0,417013386.1472179,392391032.4931453,54322.274912772235
5000,Random,3,0.0,1.75,47096.41206162516,8571.47462433637,0.0,0.0,0.0,435179145.0852733,410556791.4312007,55667.88668596153
5000,Random,3,0.0,1.8,48442.02383481445,8571.47462433637,0.0,0.0,0.0,453344904.0233287,428722550.3692561,57013.49845915082
5000,Random,3,0.0,1.85,49787.635608003744,8571.47462433637,0.0,0.0,0.0,471510662.9613842,446888309.3073115,58359.110232340114
5000,Random,3,0.0,1.9,51133.247381193025,8571.47462433637,0.0,0.0,0.0,489676421.89943945,465054068.24536675,59704.722005529395
5000,Random,3,0.0,1.95,52478.85915438232,8571.47462433637,0.0,0.0,0.0,507842180.8374949,483219827.18342227,61050.33377871869
5000,Random,3,0.0,2.0,53824.47092757161,8571.47462433637,0.0,0.0,0.0,526007939.77555037,501385586.1214778,62395.94555190798
5000,Random,3,0.0,2.05,55170.0827007609,8571.47462433637,0.0,0.0,0.0,544173698.7136059,519551345.0595332,63741.55732509727
5000,Random,3,0.0,2.1,56515.69447395019,8571.47462433637,0.0,0.0,0.0,562339457.6516613,537717103.9975886,65087.16909828656
5000,Random,3,0.0,2.15,57861.30624713947,8571.47462433637,0.0,0.0,0.0,580505216.5897166,555882862.9356439,66432.78087147584
5000,Random,3,0.0,2.2,59206.918020328776,8571.47462433637,0.0,0.0,0.0,598670975.5277723,574048621.8736997,67778.39264466515
5000,Random,3,0.0,2.25,60552.52979351806,8571.47462433637,0.0,0.0,0.0,616836734.4658273,592214380.8117547,69124.00441785442
5000,Random,3,0.0,2.3,61898.141566707345,8571.47462433637,0.0,0.0,0.0,635002493.403883,610380139.7498103,70469.61619104372
5000,Random,3,0.0,2.35,63243.75333989664,8571.47462433637,0.0,0.0,0.0,653168252.3419383,628545898.6878656,71815.22796423301
5000,Random,3,0.0,2.4,64589.36511308593,8571.47462433637,0.0,0.0,0.0,671334011.2799939,646711657.6259212,73160.8397374223
5000,Random,3,0.0,2.45,65934.97688627522,8571.47462433637,0.0,0.0,0.0,689499770.2180494,664877416.5639769,74506.4515106116
5000,Random,3,0.0,2.5,67280.58865946451,8571.47462433637,0.0,0.0,0.0,707665529.1561047,683043175.502032,75852.06328380088
5000,Random,3,0.1,0.0,0.0,8571.47462433637,4285737.312168185,1.0,0.0,-196336680.4344981,-220959034.08857077,8571.47462433637
5000,Random,3,0.1,0.05,1345.6117731892903,8571.47462433637,4958543.19876283,1.0,0.0,-177498115.60984805,-202120469.26392072,9917.08639752566
5000,Random,3,0.1,0.1,2691.2235463785805,8571.47462433637,5631349.085357475,1.0,0.0,-158659550.785198,-183281904.43927065,11262.69817071495
5000,Random,3,0.1,0.15,4036.8353195678706,8571.47462433637,6304154.97195212,1.0,0.0,-139820985.96054795,-164443339.6146206,12608.30994390424
5000,Random,3,0.1,0.2,5382.447092757161,8571.47462433637,6976960.858546765,1.0,0.0,-120982421.1358979,-145604774.78997055,13953.92171709353
5000,Random,3,0.1,0.25,6728.058865946451,8571.47462433637,7649766.745141411,1.0,0.0,-102143856.31124777,-126766209.96532042,15299.533490282822
5000,Random,3,0.1,0.3,8073.670639135741,8571.47462433637,8322572.631736055,1.0,0.0,-83305291.48659775,-107927645.1406704,16645.14526347211
5000,Random,3,0.1,0.35,9419.28241232503,8571.47462433637,8995378.5183307,1.0,0.0,-64467048.94234316,-89089080.3160203,17990.7570366614
5000,Random,3,0.1,0.4,10764.894185514322,8571.47462433637,9668184.404925345,0.9996,0.0001999599959991888,-45645999.59019904,-70250515.4913703,19336.36880985069
5000,Random,3,0.1,0.45,12110.505958703612,8571.47462433637,10340990.29151999,0.9766,0.0015117023516552448,-26977105.80412397,-51413416.662154816,20681.980583039982
5000,Random,3,0.1,0.5,13456.117731892902,8571.47462433637,11013796.178114638,0.7416,0.004377549999714452,-8650883.14706128,-32638459.49135656,22027.592356229274
5000,Random,3,0.1,0.55,14801.729505082194,8571.47462433637,11686602.064709282,0.2913,0.004543614310216042,9997568.40712302,-14750708.502319166,23373.204129418562
5000,Random,3,0.1,0.6,16147.341278271482,8571.47462433637,12359407.951303925,0.0532,0.002244320832679677,29238036.432737634,-334198.9002717615,24718.81590260785
5000,Random,3,0.1,0.65,17492.953051460772,8571.47462433637,13032213.837898571,0.0074,0.0008570437561758443,48416560.17236101,23692943.4140145,26064.427675797142
5000,Random,3,0.1,0.7,18838.56482465006,8571.47462433637,13705019.724493215,0.0003,0.00017317909804592468,67389920.35592231,42778441.539891906,27410.03944898643
5000,Random,3,0.1,0.75,20184.176597839352,8571.47462433637,14377825.61108786,0.0,0.0,86241791.9352528,61619438.28118016,28755.651222175722
5000,Random,3,0.1,0.8,21529.788371028644,8571.47462433637,15050631.497682506,0.0,0.0,105080356.75990285,80458003.10583021,30101.262995365014
5000,Random,3,0.1,0.85,22875.400144217932,8571.47462433637,15723437.384277152,0.0,0.0,123918921.58455297,99296567.93048032,31446.874768554302
5000,Random,3,0.1,0.9,24221.011917407224,8571.47462433637,16396243.270871798,0.0,0.0,142757486.40920308,118135132.75513043,32792.486541743594
5000,Random,3,0.1,0.95,25566.623690596512,8571.47462433637,17069049.15746644,0.0,0.0,161596051.23385307,136973697.5797804,34138.09831493288
5000,Random,3,0.1,1.0,26912.235463785804,8571.47462433637,17741855.044061087,0.0,0.0,180434616.05850306,155812262.4044304,35483.71008812217
5000,Random,3,0.1,1.05,28257.847236975096,8571.47462433637,18414660.930655733,0.0,0.0,199273180.88315326,174650827.22908062,36829.321861311466
5000,Random,3,0.1,1.1,29603.459010164388,8571.47462433637,19087466.817250382,0.0,0.0,218111745.7078033,193489392.05373067,38174.93363450076
5000,Random,3,0.1,1.15,30949.070783353673,8571.47462433637,19760272.70384502,0.0,0.0,236950310.53245327,212327956.8783806,39520.54540769004
5000,Random,3,0.1,1.2,32294.682556542964,8571.47462433637,20433078.59043967,0.0,0.0,255788875.3571034,231166521.70303077,40866.15718087934
5000,Random,3,0.1,1.25,33640.294329732256,8571.47462433637,21105884.47703431,0.0,0.0,274627440.18175346,250005086.5276808,42211.768954068626
5000,Random,3,0.1,1.3,34985.906102921545,8571.47462433637,21778690.363628957,0.0,0.0,293466005.0064035,268843651.35233086,43557.380727257914
5000,Random,3,0.1,1.35,36331.51787611084,8571.47462433637,22451496.250223603,0.0,0.0,312304569.83105356,287682216.1769809,44902.99250044721
5000,Random,3,0.1,1.4,37677.12964930012,8571.47462433637,23124302.136818245,0.0,0.0,331143134.6557036,306520781.00163096,46248.60427363649
5000,Random,3,0.1,1.45,39022.74142248942,8571.47462433637,23797108.023412894,0.0,0.0,349981699.4803538,325359345.82628113,47594.216046825786
5000,Random,3,0.1,1.5,40368.353195678705,8571.47462433637,24469913.910007536,0.0,0.0,368820264.3050037,344197910.65093106,48939.827820015074
5000,Random,3,0.1,1.55,41713.964968868,8571.47462433637,25142719.796602186,0.0,0.0,387658829.12965375,363036475.4755811,50285.43959320437
5000,Random,3,0.1,1.6,43059.57674205729,8571.47462433637,25815525.683196828,0.0,0.0,406497393.9543038,381875040.30023116,51631.05136639366
5000,Random,3,0.1,1.65,44405.18851524658,8571.47462433637,26488331.569791473,0.0,0.0,425335958.77895385,400713605.1248812,52976.663139582946
5000,Random,3,0.1,1.7,45750.800288435865,8571.47462433637,27161137.45638612,0.0,0.0,444174523.6036041,419552169.9495314,54322.274912772235
5000,Random,3,0.1,1.75,47096.41206162516,8571.47462433637,27833943.342980765,0.0,0.0,463013088.4282541,438390734.7741814,55667.88668596153
5000,Random,3,0.1,1.8,48442.02383481445,8571.47462433637,28506749.22957541,0.0,0.0,481851653.2529042,457229299.5988315,57013.49845915082
5000,Random,3,0.1,1.85,49787.635608003744,8571.47462433637,29179555.116170056,0.0,0.0,500690218.0775542,476067864.4234815,58359.110232340114
5000,Random,3,0.1,1.9,51133.247381193025,8571.47462433637,29852361.002764698,0.0,0.0,519528782.9022041,494906429.24813145,59704.722005529395
5000,Random,3,0.1,1.95,52478.85915438232,8571.47462433637,30525166.889359344,0.0,0.0,538367347.7268543,513744994.0727816,61050.33377871869
5000,Random,3,0.1,2.0,53824.47092757161,8571.47462433637,31197972.77595399,0.0,0.0,557205912.5515045,532583558.8974318,62395.94555190798
5000,Random,3,0.1,2.05,55170.0827007609,8571.47462433637,31870778.66254863,0.0,0.0,576044477.3761545,551422123.7220819,63741.55732509727
5000,Random,3,0.1,2.1,56515.69447395019,8571.47462433637,32543584.54914328,0.0,0.0,594883042.2008046,570260688.546732,65087.16909828656
5000,Random,3,0.1,2.15,57861.30624713947,8571.47462433637,33216390.435737923,0.0,0.0,613721607.0254545,589099253.3713819,66432.78087147584
5000,Random,3,0.1,2.2,59206.918020328776,8571.47462433637,33889196.322332576,0.0,0.0,632560171.8501049,607937818.1960323,67778.39264466515
5000,Random,3,0.1,2.25,60552.52979351806,8571.47462433637,34562002.20892721,0.0,0.0,651398736.6747545,626776383.0206819,69124.00441785442
5000,Random,3,0.1,2.3,61898.141566707345,8571.47462433637,35234808.09552186,0.0,0.0,670237301.4994047,645614947.8453321,70469.61619104372
5000,Random,3,0.1,2.35,63243.75333989664,8571.47462433637,35907613.982116506,0.0,0.0,689075866.3240547,664453512.6699821,71815.22796423301
5000,Random,3,0.1,2.4,64589.36511308593,8571.47462433637,36580419.86871115,0.0,0.0,707914431.1487049,683292077.4946324,73160.8397374223
5000,Random,3,0.1,2.45,65934.97688627522,8571.47462433637,37253225.755305804,0.0,0.0,726752995.9733553,702130642.3192827,74506.4515106116
5000,Random,3,0.1,2.5,67280.58865946451,8571.47462433637,37926031.641900435,0.0,0.0,745591560.7980051,720969207.1439325,75852.06328380088
5000,Random,3,0.25,0.0,0.0,8571.47462433637,10714343.280420462,1.0,0.0,-189908074.4662458,-214530428.12031847,8571.47462433637
5000,Random,3,0.25,0.05,1345.6117731892903,8571.47462433637,12396357.996907074,1.0,0.0,-170060300.8117038,-194682654.46577647,9917.08639752566
5000,Random,3,0.25,0.1,2691.2235463785805,8571.47462433637,14078372.713393686,1.0,0.0,-150212527.1571618,-174834880.81123444,11262.69817071495
5000,Random,3,0.25,0.15,4036.8353195678706,8571.47462433637,15760387.4298803,1.0,0.0,-130364753.50261977,-154987107.15669242,12608.30994390424
5000,Random,3,0.25,0.2,5382.447092757161,8571.47462433637,17442402.146366913,1.0,0.0,-110516979.84807773,-135139333.5021504,13953.92171709353
5000,Random,3,0.25,0.25,6728.058865946451,8571.47462433637,19124416.862853527,1.0,0.0,-90669206.19353567,-115291559.84760831,15299.533490282822
5000,Random,3,0.25,0.3,8073.670639135741,8571.47462433637,20806431.579340138,1.0,0.0,-70821432.53899367,-95443786.19306631,16645.14526347211
5000,Random,3,0.25,0.35,9419.28241232503,8571.47462433637,22488446.29582675,0.9999,9.999499987498824e-05,-50973981.1648471,-75596012.53852423,17990.7570366614
5000,Random,3,0.25,0.4,10764.894185514322,8571.47462433637,24170461.012313362,0.9881,0.0010843611022164168,-31141939.896521058,-55748238.883982286,19336.36880985069
5000,Random,3,0.25,0.45,12110.505958703612,8571.47462433637,25852475.728799976,0.7832,0.004120652375534728,-11371577.651988437,-35901931.22487482,20681.980583039982
5000,Random,3,0.25,0.5,13456.117731892902,8571.47462433637,27534490.44528659,0.2858,0.00451794599347978,8460281.906308869,-16117765.224184638,22027.592356229274
5000,Random,3,0.25,0.55,14801.729505082194,8571.47462433637,29216505.1617732,0.032,0.00176,28373267.49209674,3581006.7057929104,23373.204129418562
5000,Random,3,0.25,0.6,16147.341278271482,8571.47462433637,30898519.87825981,0.0014,0.0003739037309254884,48263118.16000908,23642855.734185826,24718.81590260785
5000,Random,3,0.25,0.65,17492.953051460772,8571.47462433637,32580534.594746426,0.0,0.0,68112983.04280052,43490629.38872786,26064.427675797142
5000,Random,3,0.25,0.7,18838.56482465006,8571.47462433637,34262549.311233036,0.0,0.0,87960756.69734259,63338403.04326995,27410.03944898643
5000,Random,3,0.25,0.75,20184.176597839352,8571.47462433637,35944564.027719654,0.0,0.0,107808530.35188462,83186176.69781198,28755.651222175722
5000,Random,3,0.25,0.8,21529.788371028644,8571.47462433637,37626578.744206265,0.0,0.0,127656304.00642659,103033950.35235395,30101.262995365014
5000,Random,3,0.25,0.85,22875.400144217932,8571.47462433637,39308593.460692875,0.0,0.0,147504077.6609687,122881724.00689603,31446.874768554302
